path,condition,test_type,cell,visit,test_id,rpt_T_degC,size_MB,DOD_pct,C_ch,C_dis,T_degC
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/CU_at_25degC/S2000FMOQ0_CU_at25degC_V16_5354.ird,DOD80_2C2C_40degC,CU,S2000FMOQ0,16,5354,25,15.336,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/CU_at_25degC/S2000FMOQ0_CU_at25degC_V20_5382.ird,DOD80_2C2C_40degC,CU,S2000FMOQ0,20,5382,25,15.298,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/CU_at_25degC/S2000FMOQ0_CU_at25degC_V22_5410.ird,DOD80_2C2C_40degC,CU,S2000FMOQ0,22,5410,25,15.249,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/Cycling_Periods/S2000FLPGG_CYC_at40degC_V01_4943.ird,DOD80_2C2C_40degC,CYC,S2000FLPGG,1,4943,40,7.601,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/Cycling_Periods/S2000FLPGG_CYC_at40degC_V03_5014.ird,DOD80_2C2C_40degC,CYC,S2000FLPGG,3,5014,40,7.584,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/Cycling_Periods/S2000FLPGG_CYC_at40degC_V05_5062.ird,DOD80_2C2C_40degC,CYC,S2000FLPGG,5,5062,40,7.603,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/Cycling_Periods/S2000FLPGG_CYC_at40degC_V07_5116.ird,DOD80_2C2C_40degC,CYC,S2000FLPGG,7,5116,40,7.619,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/Cycling_Periods/S2000FLPGG_CYC_at40degC_V09_5163.ird,DOD80_2C2C_40degC,CYC,S2000FLPGG,9,5163,40,7.617,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/Cycling_Periods/S2000FLPGG_CYC_at40degC_V11_5214.ird,DOD80_2C2C_40degC,CYC,S2000FLPGG,11,5214,40,7.64,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/Cycling_Periods/S2000FLPGG_CYC_at40degC_V13_5253.ird,DOD80_2C2C_40degC,CYC,S2000FLPGG,13,5253,40,7.651,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/Cycling_Periods/S2000FLPGG_CYC_at40degC_V15_5295.ird,DOD80_2C2C_40degC,CYC,S2000FLPGG,15,5295,40,7.661,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/Cycling_Periods/S2000FLPGG_CYC_at40degC_V17_5325.ird,DOD80_2C2C_40degC,CYC,S2000FLPGG,17,5325,40,7.67,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/Cycling_Periods/S2000FLPGG_CYC_at40degC_V19_5371.ird,DOD80_2C2C_40degC,CYC,S2000FLPGG,19,5371,40,7.683,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/Cycling_Periods/S2000FLPGG_CYC_at40degC_V21_5394.ird,DOD80_2C2C_40degC,CYC,S2000FLPGG,21,5394,40,7.699,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/Cycling_Periods/S2000FMEL8_CYC_at40degC_V01_4942.ird,DOD80_2C2C_40degC,CYC,S2000FMEL8,1,4942,40,7.567,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/Cycling_Periods/S2000FMEL8_CYC_at40degC_V03_5012.ird,DOD80_2C2C_40degC,CYC,S2000FMEL8,3,5012,40,7.546,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/Cycling_Periods/S2000FMEL8_CYC_at40degC_V05_5060.ird,DOD80_2C2C_40degC,CYC,S2000FMEL8,5,5060,40,7.554,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/Cycling_Periods/S2000FMEL8_CYC_at40degC_V07_5114.ird,DOD80_2C2C_40degC,CYC,S2000FMEL8,7,5114,40,7.555,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/Cycling_Periods/S2000FMEL8_CYC_at40degC_V09_5161.ird,DOD80_2C2C_40degC,CYC,S2000FMEL8,9,5161,40,7.583,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/Cycling_Periods/S2000FMEL8_CYC_at40degC_V11_5212.ird,DOD80_2C2C_40degC,CYC,S2000FMEL8,11,5212,40,7.594,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/Cycling_Periods/S2000FMEL8_CYC_at40degC_V13_5251.ird,DOD80_2C2C_40degC,CYC,S2000FMEL8,13,5251,40,7.601,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/Cycling_Periods/S2000FMEL8_CYC_at40degC_V15_5293.ird,DOD80_2C2C_40degC,CYC,S2000FMEL8,15,5293,40,7.619,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/Cycling_Periods/S2000FMEL8_CYC_at40degC_V17_5323.ird,DOD80_2C2C_40degC,CYC,S2000FMEL8,17,5323,40,7.628,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/Cycling_Periods/S2000FMEL8_CYC_at40degC_V19_5369.ird,DOD80_2C2C_40degC,CYC,S2000FMEL8,19,5369,40,7.654,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/Cycling_Periods/S2000FMEL8_CYC_at40degC_V21_5392.ird,DOD80_2C2C_40degC,CYC,S2000FMEL8,21,5392,40,7.669,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/Cycling_Periods/S2000FMOQ0_CYC_at40degC_V01_4960.ird,DOD80_2C2C_40degC,CYC,S2000FMOQ0,1,4960,40,7.523,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/Cycling_Periods/S2000FMOQ0_CYC_at40degC_V03_5013.ird,DOD80_2C2C_40degC,CYC,S2000FMOQ0,3,5013,40,7.508,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/Cycling_Periods/S2000FMOQ0_CYC_at40degC_V05_5061.ird,DOD80_2C2C_40degC,CYC,S2000FMOQ0,5,5061,40,7.521,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/Cycling_Periods/S2000FMOQ0_CYC_at40degC_V07_5115.ird,DOD80_2C2C_40degC,CYC,S2000FMOQ0,7,5115,40,7.542,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/Cycling_Periods/S2000FMOQ0_CYC_at40degC_V09_5162.ird,DOD80_2C2C_40degC,CYC,S2000FMOQ0,9,5162,40,7.562,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/Cycling_Periods/S2000FMOQ0_CYC_at40degC_V11_5213.ird,DOD80_2C2C_40degC,CYC,S2000FMOQ0,11,5213,40,7.58,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/Cycling_Periods/S2000FMOQ0_CYC_at40degC_V13_5252.ird,DOD80_2C2C_40degC,CYC,S2000FMOQ0,13,5252,40,7.601,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/Cycling_Periods/S2000FMOQ0_CYC_at40degC_V15_5294.ird,DOD80_2C2C_40degC,CYC,S2000FMOQ0,15,5294,40,7.612,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/Cycling_Periods/S2000FMOQ0_CYC_at40degC_V17_5324.ird,DOD80_2C2C_40degC,CYC,S2000FMOQ0,17,5324,40,7.636,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/Cycling_Periods/S2000FMOQ0_CYC_at40degC_V19_5370.ird,DOD80_2C2C_40degC,CYC,S2000FMOQ0,19,5370,40,7.664,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/Cycling_Periods/S2000FMOQ0_CYC_at40degC_V21_5393.ird,DOD80_2C2C_40degC,CYC,S2000FMOQ0,21,5393,40,7.676,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_50degC/CU_at_25degC/S2000FPNAD_CU_at25degC_V00_4847.ird,DOD80_2C2C_50degC,CU,S2000FPNAD,0,4847,25,15.408,80.0,2.0,2.0,50.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_50degC/CU_at_25degC/S2000FPNAD_CU_at25degC_V01_4877.ird,DOD80_2C2C_50degC,CU,S2000FPNAD,1,4877,25,15.342,80.0,2.0,2.0,50.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_50degC/CU_at_25degC/S2000FPXAW_CU_at25degC_V00_4846.ird,DOD80_2C2C_50degC,CU,S2000FPXAW,0,4846,25,15.477,80.0,2.0,2.0,50.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_50degC/CU_at_25degC/S2000FPXAW_CU_at25degC_V01_4876.ird,DOD80_2C2C_50degC,CU,S2000FPXAW,1,4876,25,15.5,80.0,2.0,2.0,50.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_50degC/CU_at_25degC/S2000FQD0M_CU_at25degC_V00_4848.ird,DOD80_2C2C_50degC,CU,S2000FQD0M,0,4848,25,15.467,80.0,2.0,2.0,50.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_50degC/CU_at_25degC/S2000FQD0M_CU_at25degC_V01_4878.ird,DOD80_2C2C_50degC,CU,S2000FQD0M,1,4878,25,15.399,80.0,2.0,2.0,50.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_50degC/Cycling_Periods/S2000FPNAD_CU_at50degC_V01_4874.ird,DOD80_2C2C_50degC,CYC,S2000FPNAD,1,4874,50,40.409,80.0,2.0,2.0,50.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_50degC/Cycling_Periods/S2000FPXAW_CU_at50degC_V01_4873.ird,DOD80_2C2C_50degC,CYC,S2000FPXAW,1,4873,50,40.97,80.0,2.0,2.0,50.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_50degC/Cycling_Periods/S2000FQD0M_CU_at50degC_V01_4875.ird,DOD80_2C2C_50degC,CYC,S2000FQD0M,1,4875,50,40.653,80.0,2.0,2.0,50.0
